wavelength_nm,intensity
1128.164,8.203931e-11
1129.295,5.935786e-11
1130.427,9.6516836e-11
1131.56,1.4532904e-10
1132.694,1.5062956e-10
1133.83,1.3219642e-10
1134.966,1.4524994e-10
1136.104,1.7990105e-10
1137.243,1.7634101e-10
1138.383,1.2531366e-10
1139.525,6.949212e-11
1140.667,7.3218306e-11
1141.81,1.0371604e-10
1142.955,1.0656408e-10
1144.101,1.1051969e-10
1145.248,1.4414236e-10
1146.396,1.5379405e-10
1147.545,1.4619927e-10
1148.696,1.5838254e-10
1149.847,1.6874624e-10
1151.0,1.6827156e-10
1152.154,1.5751232e-10
1153.309,1.496011e-10
1154.465,1.5719587e-10
1155.622,1.4793974e-10
1156.781,1.1051969e-10
1157.941,7.6904934e-11
1159.101,8.860562e-11
1160.263,1.2365231e-10
1161.427,1.3559824e-10
1162.591,1.2982306e-10
1163.756,1.1170637e-10
1164.923,1.0039333e-10
1166.091,9.3035905e-11
1167.26,7.8234016e-11
1168.43,6.7166224e-11
1169.601,5.923919e-11
1170.774,5.1612777e-11
1171.948,5.1541573e-11
1173.123,5.1747266e-11
1174.299,4.7127115e-11
1175.476,4.1660463e-11
1176.654,3.778397e-11
1177.834,3.5244467e-11
1179.015,3.0790454e-11
1180.197,2.4643438e-11
1181.38,2.1051747e-11
1182.564,1.9192611e-11
1183.75,1.6771778e-11
1184.936,1.4975932e-11
1186.124,1.3812984e-11
1187.313,1.2365231e-11
1188.504,9.960221e-12
1189.695,7.849508e-12
1190.888,7.669925e-12
1192.082,7.418347e-12
1193.277,5.6177545e-12
1194.473,5.386747e-12
1195.67,6.946048e-12
1196.869,7.296515e-12
1198.069,7.0852855e-12
1199.27,6.836082e-12
1200.472,6.569474e-12
1201.676,6.7466852e-12
1202.88,6.7142494e-12
1204.086,6.2807147e-12
1205.293,5.716645e-12
1206.502,5.1225127e-12
1207.711,4.522842e-12
1208.922,3.8519713e-12
1210.134,3.102779e-12
1211.347,2.296626e-12
1212.561,1.4770241e-12
1213.777,7.5575847e-13
1214.994,3.003889e-13
1216.212,2.836171e-13
1217.431,7.3336975e-13
1218.652,1.5031311e-12
1219.873,2.4224145e-12
1221.096,3.3860005e-12
1222.32,4.3282266e-12
1223.546,5.197669e-12
1224.772,6.022809e-12
1226.0,6.8408287e-12
1227.229,7.597932e-12
1228.46,8.346333e-12
1229.691,9.145366e-12
1230.924,9.960221e-12
1232.158,1.079881e-11
1233.393,1.1534554e-11
1234.63,1.2412698e-11
1235.867,1.333831e-11
1237.106,1.4287657e-11
1238.346,1.5213268e-11
1239.588,1.6265461e-11
1240.831,1.7855615e-11
1242.074,1.9303368e-11
1243.32,2.1328639e-11
1244.566,2.5339626e-11
1245.814,3.0054712e-11
1247.063,3.6597288e-11
1248.313,4.799735e-11
1249.564,6.3843514e-11
1250.817,8.8289175e-11
1252.071,1.2982306e-10
1253.326,1.7657835e-10
1254.583,2.3164042e-10
1255.84,2.8923405e-10
1257.2,2.9779604e-10
1258.4,3.0423836e-10
1259.5,2.924703e-10
1260.7,3.3135136e-10
1261.9,5.340625e-10
1263.1,5.730611e-10
1264.3,5.331515e-10
1265.4,6.3027894e-10
1266.6,7.3346207e-10
1267.8,1.0035179e-09
1269.0,1.1914899e-09
1270.2,1.1741894e-09
1271.3,1.2276566e-09
1272.5,1.1779377e-09
1273.7,1.0655378e-09
1274.9,1.0249328e-09
1276.1,1.1076395e-09
1277.2,1.2994795e-09
1278.4,1.502391e-09
1279.6,1.7507593e-09
1280.8,2.033498e-09
1282.0,2.2294329e-09
1283.1,2.3446654e-09
1284.3,2.2751772e-09
1285.5,2.0997362e-09
1286.7,2.0497197e-09
1287.9,2.0493989e-09
1289.0,2.2494606e-09
1290.2,2.4712379e-09
1291.4,2.6539893e-09
1292.6,2.8442833e-09
1293.8,2.9326446e-09
1294.9,2.9927125e-09
1296.1,2.974035e-09
1297.3,2.899569e-09
1298.5,2.750808e-09
1299.7,2.5458289e-09
1300.8,2.1394093e-09
1302.0,1.9171766e-09
1303.2,1.9295723e-09
1304.4,1.9676372e-09
1305.6,1.9628246e-09
1306.7,2.0409279e-09
1307.9,2.0979178e-09
1309.1,2.097531e-09
1310.3,2.3206124e-09
1311.5,2.704141e-09
1312.6,3.1575809e-09
1313.8,3.593015e-09
1315.0,3.90347e-09
1316.2,4.008612e-09
1317.3,4.0783483e-09
1318.5,4.21747e-09
1319.7,4.3258566e-09
1320.9,4.3230837e-09
1322.1,4.220123e-09
1323.2,4.218862e-09
1324.4,4.0537596e-09
1325.6,4.05186e-09
1326.8,4.079436e-09
1328.0,4.0766297e-09
1329.1,4.0037276e-09
1330.3,4.1170303e-09
1331.5,3.7971017e-09
1332.7,3.4549428e-09
1333.9,3.3228476e-09
1335.0,3.6214232e-09
1336.2,4.036514e-09
1337.4,4.747442e-09
1338.6,5.1563465e-09
1339.8,5.3397873e-09
1340.9,5.4030123e-09
1342.1,5.3845564e-09
1343.3,5.5510783e-09
1344.5,5.3700924e-09
1345.7,5.384948e-09
1346.8,5.326606e-09
1348.0,5.2796656e-09
1349.2,5.1652616e-09
1350.4,4.9134616e-09
1351.6,4.7271724e-09
1352.7,4.495906e-09
1353.9,4.4677138e-09
1355.1,4.3496327e-09
1356.3,4.412009e-09
1357.5,4.542649e-09
1358.6,4.884228e-09
1359.8,4.9377653e-09
1361.0,4.8126e-09
1362.2,4.9323976e-09
1363.4,4.8742104e-09
1364.5,4.807317e-09
1365.7,4.9163416e-09
1366.9,4.9310382e-09
1368.1,4.8643156e-09
1369.3,4.9412963e-09
1370.4,5.060242e-09
1371.6,5.087159e-09
1372.8,5.227309e-09
1374.0,5.447501e-09
1375.2,5.52423e-09
1376.3,5.405495e-09
1377.5,5.3185283e-09
1378.7,5.4141522e-09
1379.9,5.196549e-09
1381.1,5.1310987e-09
1382.2,5.4832263e-09
1383.4,5.4857887e-09
1384.6,5.335813e-09
1385.8,5.3048033e-09
1387.0,5.3384883e-09
1388.1,5.4924807e-09
1389.3,5.4678093e-09
1390.5,5.4794556e-09
1391.7,5.4004747e-09
1392.9,5.302774e-09
1394.0,5.2317675e-09
1395.2,5.242331e-09
1396.4,5.151576e-09
1397.6,5.0374314e-09
1398.8,5.181781e-09
1399.9,5.4674185e-09
1401.1,5.520759e-09
1402.3,5.5289266e-09
1403.5,5.558748e-09
1404.7,5.697986e-09
1405.8,6.0054646e-09
1407.0,5.9746346e-09
1408.2,5.736567e-09
1409.4,5.629839e-09
1410.5,5.6579426e-09
1411.7,5.7634173e-09
1412.9,6.0121033e-09
1414.1,6.0811742e-09
1415.3,6.000636e-09
1416.4,6.286635e-09
1417.6,6.247111e-09
1418.8,6.23733e-09
1420.0,6.257284e-09
1421.2,6.2167236e-09
1422.3,6.2418937e-09
1423.5,6.346354e-09
1424.7,6.4122365e-09
1425.9,6.4210863e-09
1427.1,6.441099e-09
1428.2,6.1851715e-09
1429.4,5.9069767e-09
1430.6,5.738285e-09
1431.8,5.5084284e-09
1433.0,5.6538116e-09
1434.1,5.9704055e-09
1435.3,5.874329e-09
1436.5,6.1087024e-09
1437.7,6.369765e-09
1438.9,6.1693366e-09
1440.0,6.36896e-09
1441.2,6.485998e-09
1442.4,6.361446e-09
1443.6,6.415818e-09
1444.8,6.5721095e-09
1445.9,6.730637e-09
1447.1,6.90794e-09
1448.3,6.880196e-09
1449.5,6.9550903e-09
1450.7,6.943408e-09
1451.8,6.9605357e-09
1453.0,6.963773e-09
1454.2,6.931693e-09
1455.4,6.9250747e-09
1456.6,6.9213804e-09
1457.7,6.9206725e-09
1458.9,6.7120394e-09
1460.1,6.6507253e-09
1461.3,6.851245e-09
1462.5,6.653841e-09
1463.6,6.359819e-09
1464.8,6.2198424e-09
1466.0,6.4111982e-09
1467.2,6.4103487e-09
1468.4,6.2144694e-09
1469.5,6.215075e-09
1470.7,6.1751035e-09
1471.9,5.9637824e-09
1473.1,6.0212697e-09
1474.3,6.1349033e-09
1475.4,6.3671e-09
1476.6,6.5973835e-09
1477.8,6.647933e-09
1479.0,6.4140573e-09
1480.2,6.195807e-09
1481.3,6.2586163e-09
1482.5,6.255066e-09
1483.7,6.2227703e-09
1484.9,6.4401515e-09
1486.1,6.789716e-09
1487.2,7.128805e-09
1488.4,7.1548456e-09
1489.6,6.8767587e-09
1490.8,6.6461348e-09
1492.0,6.6277352e-09
1493.1,6.6773693e-09
1494.3,6.7528467e-09
1495.5,7.066941e-09
1496.7,7.522636e-09
1497.8,7.622294e-09
1499.0,7.563533e-09
1500.2,7.550327e-09
1501.4,7.463502e-09
1502.6,7.3889495e-09
1503.7,7.305345e-09
1504.9,7.0379835e-09
1506.1,6.7712302e-09
1507.3,6.452374e-09
1508.5,6.2948446e-09
1509.6,6.2177317e-09
1510.8,6.185432e-09
1512.0,6.3526837e-09
1513.2,6.5667747e-09
1514.4,6.681518e-09
1515.5,6.794195e-09
1516.7,6.8543176e-09
1517.9,7.0098536e-09
1519.1,7.38651e-09
1520.3,7.472268e-09
1521.4,7.136407e-09
1522.6,6.9903225e-09
1523.8,6.860963e-09
1525.0,6.6212995e-09
1526.2,6.5760033e-09
1527.3,6.5341506e-09
1528.5,6.4242265e-09
1529.7,6.671126e-09
1530.9,6.6374426e-09
1532.1,6.3644277e-09
1533.2,6.3658745e-09
1534.4,6.5338277e-09
1535.6,6.9156516e-09
1536.8,6.985278e-09
1538.0,7.0646236e-09
1539.1,7.199859e-09
1540.3,7.079976e-09
1541.5,6.9166624e-09
1542.7,6.929919e-09
1543.9,6.9684187e-09
1545.0,6.8484214e-09
1546.2,6.829043e-09
1547.4,7.1226993e-09
1548.6,7.2181967e-09
1549.8,7.0855366e-09
1550.9,6.8706916e-09
1552.1,6.9027513e-09
1553.3,6.925884e-09
1554.5,6.831541e-09
1555.7,6.5532206e-09
1556.8,6.250364e-09
1558.0,6.1669048e-09
1559.2,6.1277605e-09
1560.4,6.139612e-09
1561.6,6.3909513e-09
1562.7,6.5536296e-09
1563.9,6.6177983e-09
1565.1,6.9072037e-09
1566.3,7.030417e-09
1567.5,6.979607e-09
1568.6,6.7423587e-09
1569.8,6.510813e-09
1571.0,6.6123707e-09
1572.2,6.5953265e-09
1573.4,6.549577e-09
1574.5,6.676041e-09
1575.7,6.716281e-09
1576.9,6.8702155e-09
1578.1,7.0623614e-09
1579.3,7.1603528e-09
1580.4,7.1359203e-09
1581.6,7.1744704e-09
1582.8,7.091875e-09
1584.0,7.0541466e-09
1585.1,7.1100734e-09
1586.3,7.0082207e-09
1587.5,7.0273547e-09
1588.7,6.999928e-09
1589.9,7.004241e-09
1591.0,6.9983113e-09
1592.2,6.792489e-09
1593.4,6.8664585e-09
1594.6,6.936581e-09
1595.8,6.9634516e-09
1596.9,7.0363466e-09
1598.1,7.0158794e-09
1599.3,6.8816712e-09
1600.5,6.863169e-09
1601.7,6.8508625e-09
1602.8,6.660765e-09
1604.0,6.782441e-09
1605.2,6.8481563e-09
1606.4,6.909034e-09
1607.6,6.904223e-09
1608.7,6.961656e-09
1609.9,6.977147e-09
1611.1,6.9086834e-09
1612.3,6.9162285e-09
1613.5,7.015232e-09
1614.6,6.965738e-09
1615.8,7.1159416e-09
1617.0,7.076307e-09
1618.2,6.964659e-09
1619.4,6.937303e-09
1620.5,7.06744e-09
1621.7,7.1453305e-09
1622.9,7.1012156e-09
1624.1,6.998023e-09
1625.3,6.9274253e-09
1626.4,6.9539188e-09
1627.6,6.931336e-09
1628.8,6.8649175e-09
1630.0,6.874153e-09
1631.2,6.8775936e-09
1632.3,6.8113457e-09
1633.5,6.801132e-09
1634.7,6.9735187e-09
1635.9,6.9392416e-09
1637.1,6.8049513e-09
1638.2,7.020395e-09
1639.4,7.0269603e-09
1640.6,6.826339e-09
1641.8,6.854661e-09
1643.0,6.89922e-09
1644.1,6.869586e-09
1645.3,7.001061e-09
1646.5,7.0569386e-09
1647.7,6.9761352e-09
1648.9,6.915402e-09
1650.0,6.82684e-09
1651.2,6.631055e-09
1652.4,6.3838046e-09
1653.6,6.1215792e-09
1654.8,5.593366e-09
1655.9,5.2454467e-09
1657.1,5.408514e-09
1658.3,5.691969e-09
1659.5,6.0955814e-09
1660.7,6.161864e-09
1661.8,6.1687744e-09
1663.0,6.2687815e-09
1664.2,6.8040444e-09
1665.4,6.7390187e-09
1666.6,6.5050325e-09
1667.7,6.4033343e-09
1668.9,6.365454e-09
1670.1,6.2170793e-09
1671.3,6.2607652e-09
1672.5,6.3380985e-09
1673.6,6.2484333e-09
1674.8,6.389523e-09
1676.2394,6.5267e-09
1677.6105,6.6288e-09
1678.9814,6.5815e-09
1680.3525,6.6524e-09
1681.7236,6.7465e-09
1683.0947,6.7242e-09
1684.4658,6.6453e-09
1685.8369,6.4856e-09
1687.2081,6.4512e-09
1688.5792,6.5426e-09
1689.9504,6.5436e-09
1691.3215,6.4761e-09
1692.6927,6.4406e-09
1694.064,6.3826e-09
1695.4352,6.3133e-09
1696.8065,6.2577e-09
1698.1777,6.3641e-09
1699.549,6.4122e-09
1700.9203,6.3437e-09
1702.2916,6.2699e-09
1703.6628,6.2893e-09
1705.0342,6.326e-09
1706.4055,6.2526e-09
1707.7769,6.1655e-09
1709.1483,6.2208e-09
1710.5197,6.2986e-09
1711.8911,6.3036e-09
1713.2625,6.3076e-09
1714.6339,6.3003e-09
1716.0054,6.3602e-09
1717.3768,6.2967e-09
1718.7483,6.1404e-09
1720.1198,5.9996e-09
1721.4912,6.095e-09
1722.8628,6.1798e-09
1724.2343,6.0417e-09
1725.6058,5.9285e-09
1726.9774,6.1851e-09
1728.3489,6.3715e-09
1729.7205,6.3542e-09
1731.0922,6.1826e-09
1732.4637,6.1394e-09
1733.8353,6.1296e-09
1735.2069,6.1884e-09
1736.5786,6.211e-09
1737.9503,6.2456e-09
1739.3219,6.3886e-09
1740.6936,6.28e-09
1742.0653,6.1574e-09
1743.437,6.1748e-09
1744.8088,6.1371e-09
1746.1805,6.1273e-09
1747.5522,6.1407e-09
1748.9241,6.1978e-09
1750.2958,6.245e-09
1751.6676,6.2483e-09
1753.0394,6.3511e-09
1754.4113,6.4981e-09
1755.7831,6.5917e-09
1757.1549,6.5118e-09
1758.5269,6.3743e-09
1759.8987,6.1205e-09
1761.2705,6.0195e-09
1762.6425,6.0458e-09
1764.0144,5.9804e-09
1765.3864,5.9808e-09
1766.7582,6.0939e-09
1768.1302,6.1448e-09
1769.5022,6.1775e-09
1770.8741,6.211e-09
1772.2461,6.2083e-09
1773.6182,6.2544e-09
1774.9901,6.258e-09
1776.3622,6.3307e-09
1777.7343,6.4033e-09
1779.1062,6.4562e-09
1780.4783,6.4018e-09
1781.8505,6.2964e-09
1783.2225,6.2812e-09
1784.5946,6.1685e-09
1785.9667,6.0693e-09
1787.3389,6.0644e-09
1788.7109,6.2179e-09
1790.0831,6.433e-09
1791.4553,6.5548e-09
1792.8275,6.5643e-09
1794.1997,6.5792e-09
1795.5719,6.5829e-09
1796.9441,6.4689e-09
1798.3163,6.4474e-09
1799.6886,6.529e-09
1801.0608,6.5862e-09
1802.4331,6.5294e-09
1803.8053,6.4141e-09
1805.1776,6.3424e-09
1806.5499,6.2111e-09
1807.9222,6.051e-09
1809.2946,6.1635e-09
1810.6669,6.3362e-09
1812.0392,6.3796e-09
1813.4116,6.3399e-09
1814.7839,6.2242e-09
1816.1564,6.1427e-09
1817.5287,6.0855e-09
1818.9011,6.1375e-09
1820.2736,6.0861e-09
1821.646,6.1151e-09
1823.0184,6.1528e-09
1824.3909,6.1414e-09
1825.7633,6.0575e-09
1827.1359,5.995e-09
1828.5083,6.0055e-09
1829.8809,5.9899e-09
1831.2533,5.8598e-09
1832.6259,5.8672e-09
1833.9984,6.0059e-09
1835.371,6.0443e-09
1836.7435,6.0709e-09
1838.1161,6.034e-09
1839.4886,5.8874e-09
1840.8612,5.7194e-09
1842.2338,5.617e-09
1843.6064,5.7199e-09
1844.979,5.744e-09
1846.3517,5.6728e-09
1847.7244,5.674e-09
1849.0969,5.854e-09
1850.4696,5.9312e-09
1851.8423,5.8129e-09
1853.215,5.7632e-09
1854.5876,5.7932e-09
1855.9604,5.8753e-09
1857.3331,5.8897e-09
1858.7058,5.8147e-09
1860.0786,5.757e-09
1861.4513,5.7963e-09
1862.8241,5.7889e-09
1864.1969,5.831e-09
1865.5697,5.8725e-09
1866.9425,5.9426e-09
1868.3153,5.9997e-09
1869.6881,6.036e-09
1871.0609,6.0883e-09
1872.4337,6.1124e-09
1873.8066,6.0869e-09
1875.1794,5.959e-09
1876.5524,5.8698e-09
1877.9252,5.9026e-09
1879.2981,6.0008e-09
1880.671,5.9616e-09
1882.0438,6.0075e-09
1883.4167,6.0717e-09
1884.7897,6.106e-09
1886.1627,6.0767e-09
1887.5356,6.04e-09
1888.9086,5.9748e-09
1890.2815,5.9883e-09
1891.6545,5.9846e-09
1893.0275,5.9708e-09
1894.4005,5.933e-09
1895.7736,5.8754e-09
1897.1466,5.8359e-09
1898.5195,5.7856e-09
1899.8926,5.7822e-09
1901.2656,5.7481e-09
1902.6387,5.8043e-09
1904.0118,5.8493e-09
1905.3849,5.8137e-09
1906.7579,5.844e-09
1908.1311,5.7697e-09
1909.5042,5.6675e-09
1910.8773,5.6412e-09
1912.2504,5.7772e-09
1913.6235,5.8256e-09
1914.9967,5.7714e-09
1916.3699,5.8113e-09
1917.743,5.7889e-09
1919.1162,5.8459e-09
1920.4894,5.9069e-09
1921.8625,5.878e-09
1923.2357,5.8684e-09
1924.609,5.8624e-09
1925.9822,5.6875e-09
1927.3553,5.6819e-09
1928.7286,5.7287e-09
1930.1019,5.5855e-09
1931.4751,5.4919e-09
1932.8484,5.7134e-09
1934.2217,5.8345e-09
1935.595,5.8427e-09
1936.9683,5.8311e-09
1938.3416,5.8867e-09
1939.7148,5.8911e-09
1941.0881,5.8823e-09
1942.4615,5.9481e-09
1943.8348,5.9569e-09
1945.2083,5.9135e-09
1946.5815,5.8611e-09
1947.955,5.8591e-09
1949.3282,5.8253e-09
1950.7017,5.843e-09
1952.0751,5.8509e-09
1953.4485,5.8215e-09
1954.8219,5.8185e-09
1956.1953,5.8406e-09
1957.5687,5.8643e-09
1958.9421,5.8787e-09
1960.3156,5.9102e-09
1961.689,5.8911e-09
1963.0625,5.8456e-09
1964.4359,5.8403e-09
1965.8094,5.8462e-09
1967.1829,5.8393e-09
1968.5564,5.7711e-09
1969.9298,5.7988e-09
1971.3033,5.8203e-09
1972.6769,5.8718e-09
1974.0504,5.8577e-09
1975.424,5.7933e-09
1976.7975,5.8061e-09
1978.171,5.7542e-09
1979.5446,5.7022e-09
1980.9181,5.7453e-09
1982.2917,5.7789e-09
1983.6653,5.7108e-09
1985.0388,5.6722e-09
1986.4125,5.6606e-09
1987.786,5.7266e-09
1989.1597,5.6831e-09
1990.5333,5.608e-09
1991.9069,5.6098e-09
1993.2805,5.5671e-09
1994.6542,5.5353e-09
1996.0278,5.6004e-09
1997.4015,5.6575e-09
1998.7751,5.5764e-09
2000.1488,5.4014e-09
2001.5225,5.4756e-09
2002.8961,5.5598e-09
2004.2699,5.4931e-09
2005.6436,5.4833e-09
2007.0172,5.472e-09
2008.391,5.4029e-09
2009.7646,5.4981e-09
2011.1384,5.3139e-09
2012.5122,5.2295e-09
2013.8859,5.3019e-09
2015.2596,5.3581e-09
2016.6334,5.362e-09
2018.0072,5.3589e-09
2019.381,5.3521e-09
2020.7548,5.3438e-09
2022.1285,5.3254e-09
2023.5023,5.3949e-09
2024.8761,5.4007e-09
2026.2499,5.2929e-09
2027.6237,5.3515e-09
2028.9976,5.4279e-09
2030.3713,5.4748e-09
2031.7452,5.4637e-09
2033.119,5.3195e-09
2034.4929,5.3138e-09
2035.8667,5.3191e-09
2037.2406,5.285e-09
2038.6145,5.291e-09
2039.9883,5.3e-09
2041.3622,5.2296e-09
2042.7361,5.3455e-09
2044.11,5.4236e-09
2045.4839,5.5032e-09
2046.8578,5.5475e-09
2048.2317,5.5115e-09
2049.6057,5.4951e-09
2050.9795,5.4895e-09
2052.3535,5.4678e-09
2053.7273,5.4055e-09
2055.1013,5.2496e-09
2056.4753,5.1904e-09
2057.849,5.2556e-09
2059.2231,5.2764e-09
2060.5972,5.3453e-09
2061.9712,5.2433e-09
2063.3452,5.1544e-09
2064.719,5.1938e-09
2066.093,5.1489e-09
2067.467,5.1377e-09
2068.841,5.2135e-09
2070.215,5.2731e-09
2071.589,5.281e-09
2072.9631,5.2474e-09
2074.3372,5.2675e-09
2075.7112,5.3423e-09
2077.0852,5.4003e-09
2078.4592,5.4069e-09
2079.8333,5.35e-09
2081.2073,5.3342e-09
2082.5815,5.3874e-09
2083.9556,5.3867e-09
2085.3296,5.3458e-09
2086.7036,5.3798e-09
2088.0776,5.372e-09
2089.452,5.3542e-09
2090.826,5.3103e-09
2092.2,5.3305e-09
2093.5742,5.2911e-09
2094.9482,5.2053e-09
2096.3223,5.2271e-09
2097.6965,5.1981e-09
2099.0706,5.2325e-09
2100.4446,5.2752e-09
2101.8188,5.211e-09
2103.1929,5.2219e-09
2104.5671,5.2241e-09
2105.9412,5.3157e-09
2107.3154,5.2605e-09
2108.6895,5.078e-09
2110.0637,5.012e-09
2111.438,5.0188e-09
2112.812,5.0283e-09
2114.1863,5.0283e-09
2115.5605,5.1786e-09
2116.9346,5.2859e-09
2118.3088,5.2619e-09
2119.683,5.2356e-09
2121.0571,5.2363e-09
2122.4314,5.2189e-09
2123.8057,5.1694e-09
2125.18,5.1037e-09
2126.554,5.0241e-09
2127.9282,5.0212e-09
2129.3025,4.9451e-09
2130.6768,4.8217e-09
2132.051,4.6793e-09
2133.4253,4.5386e-09
2134.7996,4.3799e-09
2136.1738,4.4711e-09
2137.548,4.7503e-09
2138.9224,4.8227e-09
2140.2966,4.8277e-09
2141.671,4.9304e-09
